SEC_ID|NCT_ID|SECONDARY_ID
76906|NCT01898403|27319
76907|NCT01898403|P30CA124435
76908|NCT01898429|23293
76909|NCT01898494|NCI-2013-00814
76910|NCT01898494|ECOG-E3311
76911|NCT01898494|E3311
76912|NCT01898494|E3311
76913|NCT01898494|U10CA180820
76914|NCT01898494|U10CA021115
76915|NCT01898572|PI11/01723
76916|NCT01898962|1073869
76917|NCT01899014|2013-000456-17
76918|NCT01899053|2013-000466-11
76919|NCT01899170|2013-002385-39
76920|NCT01899261|NCI-2013-01126
76921|NCT01899261|SLI
76922|NCT01899261|P30CA013330
76923|NCT01899274|11054
76924|NCT01899326|NCI-2013-01212
76925|NCT01899326|11-010
76926|NCT01899326|2012-230
76927|NCT01899326|P30CA013330
76928|NCT01899339|Ekos
78078|NCT02145962|AVANCE-C2005-219
78079|NCT02146079|U1111-1147-6660
78080|NCT02146079|JapicCTI-142550
78081|NCT02146105|Labarge
78082|NCT02146170|14-C-0105
78083|NCT02146222|NCI-2014-00944
78084|NCT02146222|UW13112
78085|NCT02146222|P30CA014520
78086|NCT02146287|R01NR008044
78087|NCT02146742|2010-024040-15
78088|NCT02146872|13517433
78089|NCT02146924|NCI-2014-01060
78090|NCT02146924|13447
77099|NCT01940705|1 I01 RX001260-01
77100|NCT01940705|3224
77101|NCT01940809|NCI-2013-01703
77102|NCT01940809|13-304
77103|NCT01940809|9377
77104|NCT01940809|U01CA062490
77105|NCT02206334|U10CA180868
77106|NCT02206334|U10CA021661
77107|NCT02206386|R01MH096441
77108|NCT02206425|IISR-2013-M100118
77109|NCT02206451|14-I-N159
77110|NCT02206464|14-I-0160
77111|NCT02206555|14/098
77112|NCT02206581|2R44AG042990
77782|NCT02218047|2014-001357-17
77783|NCT02218073|42756493EDI1002
77784|NCT02218073|2014-002634-31
77785|NCT01967979|2013-003232-76
77786|NCT01968018|TRAMAPANA4001
77787|NCT01968031|2013-002254-70
77788|NCT01968057|I4V-MC-JAGH
77789|NCT01968070|I7A-MC-EACA
77790|NCT01968083|11948
77791|NCT02012049|RIS-KOR-1083
77792|NCT02012153|2013-003221-29
77793|NCT02012166|2005-002198-57
77794|NCT02012192|2013-003868-31
77795|NCT02012296|NCI-2013-02151
77796|NCT02012296|CDMRP-PC121149
77797|NCT02012296|IRB13-0979
77798|NCT02012296|P30CA014599
77799|NCT02012309|R01AI108479
77800|NCT02012322|R34AG026338-01
77801|NCT02012426|KRISTAL No.
77802|NCT02012452|1IK2CX000918-01A1
78219|NCT01961869|NCI-2013-01724
78220|NCT01961921|2013-001644-65
78221|NCT01962207|2013-001549-15
78222|NCT01962220|1R01HD075163-01
78223|NCT01962272|H-4-2009-135
78224|NCT01962298|2013-001926-25
77518|NCT01895543|2012-005601-46
77519|NCT01895582|2012-A00326-37
77520|NCT01895738|302030
77521|NCT01895764|2012-004939-23
77522|NCT01895764|A130042-32
77523|NCT01934673|U1111-1138-8402
77524|NCT01934686|U1111-1138-9049
77525|NCT01934699|00012377
77526|NCT01934712|U1111-1121-2896
77527|NCT01934712|JapicCTI-132253
77528|NCT01934751|MOHLTC
77529|NCT01934790|2013-003046-17
77530|NCT01934803|U01AA021989
77531|NCT01934816|1308823
77532|NCT01934816|13/SW/0010
77533|NCT01934855|NA_00085958
77534|NCT01935063|299610
77535|NCT01935102|AIRC-IG9164
77536|NCT01935232|BoneIndex01
77537|NCT01935336|NCI-2013-01644
77538|NCT01935440|R01DA032217
77539|NCT01935492|NTR2589
77540|NCT01935583|H133A120031
77541|NCT01935609|H133A120031
77542|NCT01935895|(proc. 474328/2010-4)
77543|NCT01935921|NCI-2013-00807
77544|NCT01935921|UPCI 12-084
77545|NCT01859546|2013/311074-0
77546|NCT01859689|NCI-2013-00647
77835|NCT01914081|RRC/2011/1169
77836|NCT01914133|G-13-0001812
77837|NCT01914172|233/13
77838|NCT01914367|2013-002340-90
77839|NCT01914380|EY1313DE
77840|NCT01914393|2013-001694-24
77841|NCT01914484|OZM-051
77842|NCT01914614|K12DA035150
77843|NCT01914666|F1J-JE-HMHC
77844|NCT01914809|2010-04
77845|NCT01914822|Ritalin version 5
77846|NCT01914887|2010-023798-20
77847|NCT01914939|Clinical Trial Award
77848|NCT01914965|2009-013698-16
77849|NCT01915082|2012-003331-32
77850|NCT01915147|2012-001772-11
77851|NCT01915173|IND 117358
77852|NCT01915212|13-I-0172
77853|NCT01915225|13-C-0176
77854|NCT01915238|13-EI-0179
77855|NCT01915251|13-I-0181
77856|NCT01915264|GB1310IN
77857|NCT01915576|2012-004671-39
77858|NCT01915589|2013-000311-25
77859|NCT01915602|2013-000241-39
77860|NCT01915615|U01HL117006-01A1
77861|NCT01915693|10/50/49
77862|NCT01915745|2012-A01135-38
77863|NCT01954355|2013DR1122
77864|NCT01954368|2013-003308-38
77865|NCT01880528|NCI-2013-01139
77866|NCT01880528|12-008062
78123|NCT01989260|13/LO/0853
78124|NCT01989286|AP2010-3603
78125|NCT01989429|2013‐001632‐21
78126|NCT01989468|2013-004002-25
78127|NCT01989533|14-I-0011
78128|NCT01989546|14-C-0015
78129|NCT01989559|NCI-2013-02097
78130|NCT01989559|PPMC-IRB-02-63
78131|NCT01989559|NCI-5925
78132|NCT01989559|CDR0000258479
78133|NCT01989559|02-63
78134|NCT01989559|5925
78135|NCT01989559|R21CA099265
78136|NCT01989572|E4697
78137|NCT01989572|U10CA021115
78138|NCT01989585|NCI-2013-02103
78139|NCT01989585|13-424
78140|NCT01989585|9466
78141|NCT01989585|P30CA006516
78142|NCT01989585|U01CA132194
78143|NCT01989585|UM1CA186716
78144|NCT01989585|U01CA062490
78145|NCT01955499|9426
78146|NCT01955499|P30CA016058
78147|NCT01955499|UM1CA186712
78148|NCT01955499|U01CA132123
78149|NCT01955499|U01CA076576
78150|NCT01955499|UM1CA186705
78151|NCT01955499|UM1CA186644
78152|NCT01955603|2012-003969-18
78153|NCT01955603|U1111-1133-7983
78154|NCT01955629|2013-000858-22
77227|NCT01940848|2011-002613-10
77228|NCT01940848|STW5/212-D-011-III-V
77229|NCT01940861|2010/824
77230|NCT01940952|2012-03-065
77231|NCT01940965|U1111-1129-8754
77232|NCT01941056|NCI-2013-01625
77233|NCT01941056|08173
77234|NCT01941056|R01CA077544
77235|NCT01941082|2013-001972-40
77236|NCT01941095|2013-000359-42
77237|NCT01941108|R34DA033181-01A1
77238|NCT01941173|NCI-2013-01727
77239|NCT01941173|13294
77240|NCT01941264|ISRCTN37259296
77241|NCT01941316|CAR-IST-553
77242|NCT01941368|13-257
77243|NCT01979536|ANHL12P1
77244|NCT01979536|U10CA180886
77245|NCT01979536|U10CA098543
77246|NCT01979614|2012-001945-42
77247|NCT01979757|268011
77248|NCT01979770|COA 2013/008.1501
77249|NCT01979822|LPS-1-2013
77250|NCT01979848|UCI 12-25
77251|NCT01979939|2013-002468-20
77252|NCT01980056|IST/VOS/MDS
77253|NCT01980173|2013-A00914-41
77254|NCT01980290|VX-950HPC4017
77255|NCT01980303|ESKETINTRD1002
77256|NCT01980407|TOTMS1311
77257|NCT01980420|2013-A00723-42
77258|NCT01980446|2010-A01378-31
77547|NCT01859819|L 10,753
77548|NCT01859832|15785E
77549|NCT01859949|A6281225
77550|NCT01860014|306/29 March 2010
77551|NCT01860300|2012-002430-36
77552|NCT01860339|R01NS055903
77553|NCT01860417|2012-004444-30
77554|NCT01860417|Disc_allo_MSV
77555|NCT01860430|9196
77556|NCT01860586|MARPVR2013
77557|NCT01860638|2012-003138-17
77558|NCT01860742|2012-005545-20
77559|NCT01860807|R01DA035054
77560|NCT01860872|1R01HL116226-01
77561|NCT01860976|2012-002798-80
77562|NCT01861093|13-H-0116
77563|NCT01861106|13-C-0132
77564|NCT01861210|R34MH086331
77565|NCT01861210|CVCTMSM
77566|NCT01861249|2013-001012-30
77567|NCT01861249|U1111-1141-4634
77568|NCT01861262|HAO 2012
77569|NCT01861275|36/2013
77570|NCT01861275|36/2013 UO
77571|NCT01861301|NCI-2013-00937
77572|NCT01861301|12-2158
77573|NCT01861301|9267
77574|NCT01861301|N01CM00071
77575|NCT01861301|P30CA014599
77576|NCT01861314|NCI-2013-00999
77577|NCT01861314|OSU 11186
77578|NCT01861314|9422
77867|NCT01880528|P30CA015083
77868|NCT01880567|NCI-2013-01304
77869|NCT01880697|2013-000621-30
77870|NCT01880723|1R01HL108962-01
77871|NCT01880736|U1111-1137-0953
77872|NCT01880736|JapicCTI- 132164
77873|NCT01880957|7R01MH090276-03
77874|NCT01881035|TreatDialRDN (II)
77875|NCT01881048|NCI-2011-02967
77876|NCT01881074|CRO-2011-PERIO-01-FP
77877|NCT01881100|WarsawMU
77878|NCT01881230|2013-000113-20
77879|NCT01881243|R01HL112815
77880|NCT01881282|TITC-CHN-IIS-02
77881|NCT01881308|2012-005275-14
77882|NCT01881347|5P01HL068758-10
77883|NCT01881373|CRIS no. 0224871
77884|NCT01881399|2012-A01664-39
77885|NCT01881412|ACP-231928-N
77886|NCT01881438|RRA-7875
77887|NCT01881607|64/04
77888|NCT01881711|R44NS067772
77889|NCT01881815|Systagenix
77890|NCT01881828|17-2013-506
77891|NCT01881867|NCI-2013-00998
77892|NCT01881867|U01CA154967
77893|NCT01881906|HA-2008-06
77894|NCT01881932|GCC1232
77895|NCT01922219|5K08MH085061
77896|NCT01922284|2012-003277-26
77897|NCT01922297|R01DA027216
77898|NCT01922310|ACTRN12613000815763
78251|NCT02148783|HJF grant
78252|NCT02148861|2013-001180-22
78253|NCT02148861|U1111-1140-5344
78254|NCT02148965|Wellcome Trust - 522.064
78255|NCT02025907|284317544004
78256|NCT02026011|R01AA021744
78257|NCT02026063|LX1606.302
78258|NCT02026102|121483
78259|NCT02026154|grant for young scientist 2012
78260|NCT02026232|201110258
78261|NCT02026349|2013-002149-13
78262|NCT02026375|SMOKERS3
78263|NCT02026440|FDA Pre-Submission Q130748
78264|NCT02026752|HIVQPS-US12-002
78265|NCT01989585|UM1CA186709
78266|NCT01989598|NCI-2013-02148
78267|NCT01989598|NCI 9460
78268|NCT01989598|PHL-091
78269|NCT01989598|9460
78270|NCT01989598|N01CM00032
78271|NCT01989611|08405912.9.1001.5262
78272|NCT01989663|1U19AI082639
78273|NCT01989676|REFLECTIONS B327-02
78274|NCT01989715|2013-15
78275|NCT01989728|RA
78276|NCT01989754|2013-003050-25
78277|NCT01989754|28431754DIA4003
78278|NCT01989793|P30AG021334
78279|NCT01989910|TVGH-IRB-2013-07-030B
78280|NCT01989988|MSIRB2013003
78281|NCT01990105|R13044
78282|NCT01990222|IRB#12-001879
77259|NCT01980498|2013-001271-20
77260|NCT01980524|2013-002656-32
77261|NCT01980693|SonicBone Medical
77262|NCT01980732|26988
77263|NCT01980745|0697/07
77264|NCT01980875|2013-004551-20
77265|NCT02208128|DRKS00006193
77266|NCT02208180|1P50HL105184-01
77267|NCT02208336|NCI-2014-01602
77268|NCT02208336|CCCWFU 99210
77269|NCT02208336|P30CA012197
77270|NCT02208362|NCI-2014-01488
77271|NCT02208362|13384
77272|NCT02208453|72746
77273|NCT02208544|NL50166.091.14
77274|NCT02208726|AEC44-01-2013
77275|NCT02208817|MRK0076101
77276|NCT02208843|2014-001077-14
77277|NCT02208895|VAMC OKC
77278|NCT02208921|NIS-DIN-XXX-2014/1
77279|NCT02208934|2014-002138-29
77280|NCT02208973|2014-000425-20
77281|NCT02208999|913018
77282|NCT02209454|2014-000371-10
77283|NCT02209506|U1111-1156-8528
77284|NCT02209610|E1572-
77285|NCT02209740|218/12 revised
77286|NCT02209922|15840
77287|NCT02209948|2014-000838-39
77288|NCT02210078|NCI-2014-01990
77289|NCT02210091|2014-000742-30
77290|NCT02210104|R01CA104711-09
77579|NCT01861314|P30CA016058
77580|NCT01861314|R01CA158350
77581|NCT01861314|U01CA076576
77582|NCT01861314|UM1CA186712
77583|NCT01861340|NA_00081182
77584|NCT01861431|R34MH093227
77585|NCT02212587|165476
77586|NCT02212639|2014-001741-24
77587|NCT02212678|123269
77588|NCT02212730|2014-002526-12
77589|NCT02212808|1UM1AI104681-01
77590|NCT02212990|200-2012-53663
77591|NCT02213211|1057
77592|NCT02213211|6432
77593|NCT02213302|PROM 2012_30
77594|NCT02213328|11931
77595|NCT02213354|HHSN272200800008C
77596|NCT02213484|UL1TR001082
77597|NCT02213575|RO1HL3361028
77598|NCT02213718|20140627
77599|NCT02213913|NCI-2014-01581
77600|NCT02213913|IRB13-1406
77601|NCT02213913|13-1406
77602|NCT02213913|P30CA014599
77603|NCT02213952|2014-001514-26
77604|NCT02214030|AUH-03
77605|NCT02214056|2013-A01703-42
77606|NCT02214121|2014-001006-18
77607|NCT02214147|U1111-1155-6072
77608|NCT02214355|217595
77609|NCT02214394|1R43GM090469-01A1
77610|NCT02214433|217595
77899|NCT01922336|2012-005306-22
77900|NCT01922414|Staghorn Laser vs US
77901|NCT01922479|IMU/BFA/2012/12
77902|NCT01922505|2012R1A1A3A04002680
77903|NCT01922583|1020009413
77904|NCT01922596|2012-004554-28
77905|NCT02105636|2013-003622-86
77906|NCT02105662|2014-000342-30
77907|NCT02105675|2011-004735-32
77908|NCT02105688|2014-000343-32
77909|NCT02105701|2014-000824-12
77910|NCT02105766|14-H-0077
77911|NCT02105792|12/SW/0347
77912|NCT02105922|H-4-2013-070
77913|NCT02106065|1 IK2 RX001240
77914|NCT02106091|2013-001919-78
77915|NCT02106104|U1111-1143-9518
77916|NCT02106104|2013-002493-47
77917|NCT02106104|NL47157.029.13
77918|NCT02106247|2013-004563-32
77919|NCT02106312|2588
77920|NCT02106338|N01AI80026C
77921|NCT02106364|I2R-MC-BIDB
77922|NCT02106429|R01HL114978
77923|NCT02106546|2013-005020-42
77924|NCT02106559|NCI-2014-00637
77925|NCT02106572|2013-003446-16
77926|NCT02106780|2011-001701-27
77927|NCT02106819|1R21AG044449-01A1
77928|NCT02106832|2013-004659-19
77929|NCT02106845|2013-003613-18
77930|NCT02106858|SV1314KR
78347|NCT01962337|2013-003337-15
78348|NCT01962415|PRO13100018
78349|NCT01962519|K/ZDS/002306
78350|NCT01962532|42756493GAC1001
78351|NCT01962558|2U44DC010084-04
78352|NCT01962610|5R21AG040734-02
78353|NCT01962623|K23MH090246
78354|NCT01962662|NSC 100-2314-B-002 -152 -
78355|NCT01962688|IF1486768
78356|NCT01962714|1I01CX000857-01A2
78357|NCT01962766|13-104-CERES-P
78358|NCT01962779|R01HL118624
78359|NCT01962792|PCI-32765 [Sponsor]
78360|NCT01962948|NCI-2013-01416
78361|NCT01962948|IRB#13-028/ERP-GYN-064
78362|NCT01962948|P30CA006927
78363|NCT01962974|CNTO148ART3003
78364|NCT01962974|2013-001809-91
78365|NCT01963065|NIH 1K23 ES022268-01
78366|NCT01963169|R01NR011296
78367|NCT01963273|Surgery
78368|NCT01963312|2011-002108-34
78369|NCT02005536|U1111-1143-8561
78370|NCT02005588|nerhado pharmaceutical company
78371|NCT02005627|2013-003732-72
78372|NCT02005627|13/EM/0351
78373|NCT02005822|2013-003068-30
78374|NCT02005861|11.03.2013
78375|NCT02005874|EGP #445977-12
78376|NCT02005887|2012-005326-29
78377|NCT02005939|POM-01Expl
78378|NCT02006082|SUS-IDPVO2011/50COPD
77291|NCT02210156|19/UG-JAL/2012
77292|NCT02210299|2014-A00782-45
77293|NCT02210299|14/25-941
77294|NCT02210299|140682B-82
77295|NCT02210793|ANH-TPRK1
77296|NCT02210819|XA1402
77297|NCT02210832|R01HD075669-01
77298|NCT02210858|NCI-2014-01606
77299|NCT02210858|SUMC-NCI-38
77300|NCT02210858|NCI-38
77301|NCT02210858|CDR0000067864
77302|NCT02210858|CTEP 38
77303|NCT02210858|38
77304|NCT02210858|P30CA124435
77305|NCT01887015|2013-A00030-45
77306|NCT01887093|81270255
77307|NCT01887132|13-M-0164
77308|NCT01887314|HF01-12-69
77309|NCT01887340|2012/1884
77310|NCT01887379|2013-001063-23
77311|NCT01887457|2013-002578-34
77312|NCT01887509|2013-A00406-39
77313|NCT01887522|2012/1883
77314|NCT01887522|022
77315|NCT01887535|2013-000217-21
77316|NCT01927003|CHS130-00215
77317|NCT01927042|59095003
77318|NCT01927068|CP-1005
77319|NCT01927302|P50DC012283
77320|NCT01927328|2013-000209-22
77963|NCT01950351|NCI-2013-02347
77964|NCT01950364|2013-000193-29
77965|NCT01950377|13-M-0190
77966|NCT01950390|NCI-2013-01732
77967|NCT01950390|ECOG-E3612
77968|NCT01950390|E3612
77969|NCT01950390|E3612
77970|NCT01950390|U10CA021115
77971|NCT01950390|U10CA180820
77972|NCT01950403|NCI-2013-01788
77973|NCT01950403|HHSN2512012000042I
77974|NCT01950403|13-829
77975|NCT01950403|MAY2012-00-01
77976|NCT01950403|MAY2012-00-01
77977|NCT01950403|N01CN00042
77978|NCT01950403|P30CA015083
77979|NCT01950429|13-DK-0196
77980|NCT01950494|Fite Bac Hand Sanitizer
77981|NCT01950507|13-H-0197
77982|NCT01950520|13-DK-0200
77983|NCT01950533|Siemens
77984|NCT01950559|Monsanto
77985|NCT01954381|2011-15
77986|NCT01954394|2013-002572-40
77987|NCT01954394|U1111-1143-3810
77988|NCT01954420|OS11322
77989|NCT01954420|R01NR013468-01A1
78381|NCT02006368|W81XWH-12-1-0441, EDMS 5570
78382|NCT02006433|W81XWH-12-1-0559
78383|NCT02006472|2013-001888-23
78384|NCT02026752|HIVQPS-US12-003
78385|NCT02026752|HIVQPS-US12-004
78386|NCT02026908|IDE G130133
78387|NCT02026947|2013-000458-23
78388|NCT02027051|2012-A00514-39
78389|NCT02027155|AR09.001
78390|NCT02027233|2013-A01204-41
78391|NCT02027376|2013-001750-96
78392|NCT02027441|5R01AI083038
78393|NCT02027519|5R01AI083038
78394|NCT02027571|2R01DK067269-06A1
78395|NCT02027597|5R44DE019043-02
78396|NCT02027623|2R01HD047709
78397|NCT02027636|3P60MD002261
78398|NCT02027649|CIR2013
78399|NCT02027701|2013-004157-24
78400|NCT02027714|1R01AI083038-01
78401|NCT02027753|U1111-1149-1632
78402|NCT02027805|2013-000068-27
78403|NCT02027935|R1301
78404|NCT02027935|SU2C-AACR-OT 1012
78405|NCT02028026|2013P000335
78406|NCT02028065|2013-004640-37
78407|NCT02028130|94318
77321|NCT01927341|2013-001986-18
77322|NCT01927393|NCI-2013-01629
77611|NCT02214511|2013-A01484-41
77612|NCT02214550|1R01DK100368-01
77613|NCT02214641|1K01DK099202-01A1
77614|NCT02214680|CMC-14-0016
77615|NCT02214784|ISRCTN68358784
77616|NCT02214797|ACTRN12614000011684
77617|NCT02214836|P01DK043881
77618|NCT02215148|20141663
77619|NCT02215174|14-13695
77620|NCT02215187|H133G110275
77621|NCT02215200|TN19
77622|NCT02215330|EK_14_170_0814
77623|NCT02215343|Grant Agreement no: 613979
77624|NCT02215421|R44HD075521
77625|NCT01966523|R21AG042325
77626|NCT01966523|R21AG042325-
77627|NCT01966549|CNTO6785OPD2001
77628|NCT01966549|2012-003607-36
77629|NCT01966627|R01HD040787
77630|NCT01966692|00079088
77631|NCT01966783|2012-003362-41
77632|NCT01966939|UN101-005
77633|NCT01967030|R01HD050625
77634|NCT01967082|1R41DA035012-01
77635|NCT01967173|1U10HL098115
77990|NCT01954472|FRN 130278
77991|NCT01954511|0300.0.135.000-11
77992|NCT01954641|5R01CA150980-02
77993|NCT01954680|R21MH096850
77994|NCT01954693|2011-004854-25
78283|NCT01990235|R01AG045043
78284|NCT01990300|JapicCTI-132302
78285|NCT01990339|JapicCTI-132310
78286|NCT01990391|U1111-1132-2061
78287|NCT01990404|2012-004129-25
78288|NCT01990534|2013-000232-10
78289|NCT01866722|R01CA163176
78290|NCT01866748|2012-003199-38
78291|NCT01866748|U1111-1132-4190
78292|NCT01866813|1-10-72-52-13
78293|NCT01866826|13-I-0062
78294|NCT01866839|13-H-0144
78295|NCT01866852|13-CH-N113
78296|NCT01866865|13-HG-N134
78297|NCT01866930|2012-003280-22
78298|NCT01866969|NCI-2013-01068
78299|NCT01866969|P30CA033572
78300|NCT01867047|Pro00037620
78301|NCT01867125|2013-000175-33
78302|NCT01867164|TEROV8BAC4001
78303|NCT01867216|I6K-FW-GLEB
78304|NCT01867268|21843
78408|NCT02028221|1R01CA172444-01A1
78409|NCT02028364|2012-004860-22
78410|NCT02028403|11921
77387|NCT01980966|2013-001983-52
77388|NCT01980979|IRB#12-001968
77389|NCT01980992|FAI001
77390|NCT01981096|R21AR063412
77391|NCT01981278|R331333-PAI-1061
77392|NCT01981356|PPO 13-132-2
77393|NCT01981382|R01NR013932-01
77394|NCT01981408|I3O-EW-JSBC
77395|NCT01981525|14-C-0005
77396|NCT01981538|14-CC-N006
77397|NCT01981551|14-C-0007
77398|NCT01981616|2011-001874-24
77399|NCT01981616|U1111-1147-3216
77400|NCT01981642|KLI357
77401|NCT01981681|2013-004231-68
77402|NCT01981928|2013-001738-16
77403|NCT01981954|2012-003178-22
77404|NCT01981967|U1111-1127-7052
77405|NCT01982058|0220100274
77406|NCT01982097|NX1307RU
77407|NCT01982123|NCI-2013-01774
77408|NCT01982123|8180
77409|NCT01982123|P30CA015704
77410|NCT01982136|S55868
77636|NCT01967251|U1111-1146-1278
77637|NCT01967264|U1111-1146-1315
77638|NCT01967342|Easygrants 941
77639|NCT01967394|R15NR013563
77640|NCT01967407|DRKS00004266
77641|NCT01967407|U1111-1140-0415
77642|NCT01967407|DRKS00004266
77931|NCT02106884|2013-004101-75
77932|NCT02106884|AX-CL-PANC-PI-003568
77933|NCT02106910|1K24DK100548-01
77934|NCT02106936|14-N-0070
77935|NCT02106949|RB 13-068 [CHRU Brest]
77936|NCT02106975|1UM1HL116885-01
77937|NCT02106988|NCI-2014-01356
77938|NCT02107066|R01CA138556
77939|NCT02107079|2011-003068-61
77940|NCT02107105|K07
77941|NCT02107196|2013-000894-56
77942|NCT02107248|P13-31 METC Twente
77943|NCT02107391|2011-004986-34
77944|NCT02107430|2011-004967-65
77945|NCT01949740|IRB13-0552
77946|NCT01949740|P30CA014599
77947|NCT01949792|2013-000040-26
77948|NCT01949792|U1111-1138-2521
77949|NCT01949805|2012-005259-18
77950|NCT01949961|2012-000323-41
78305|NCT02015494|BARDA
78306|NCT02015520|2013-003780-65
78307|NCT02015533|CR8020FLZ1002
78308|NCT02015559|NCI-2013-02384
78309|NCT02015559|13-001676
78310|NCT02015559|TRIO-US B10
78311|NCT02015559|P30CA016042
78312|NCT02015650|2013-001296-20
78313|NCT02015754|NA_00078095 [JHMIRB]
78314|NCT02015767|U1111-1146-5619
77355|NCT01893437|2013-000402-28
77356|NCT01893554|CIR 288
77357|NCT01893580|2007-58-0015
77358|NCT01893606|dongying
77359|NCT01893671|R01EY018184
77360|NCT01893684|NCBA
77361|NCT01893710|University of Heidelberg
77362|NCT01893775|13-C-N148
