REMOVED_COUNTRIES_ID|COUNTRY|NCT_ID
16250|United States|NCT01925157
16251|Japan|NCT01926015
16252|Russian Federation|NCT01926873
12755|New Zealand|NCT00704184
12756|Puerto Rico|NCT00704184
12757|Russian Federation|NCT00704184
12758|Spain|NCT00704184
12759|Switzerland|NCT00704184
12760|Taiwan|NCT00704184
12761|Colombia|NCT00704184
12762|United States|NCT00704405
12763|Portugal|NCT00453583
12764|Romania|NCT00453583
12765|Russian Federation|NCT00453583
12766|Spain|NCT00453583
12767|Bangladesh|NCT00453648
12768|France|NCT00453739
12769|Italy|NCT00453739
12770|Finland|NCT00453739
13055|United States|NCT00529282
13056|Belgium|NCT00529282
13057|Hungary|NCT00529282
13058|Mexico|NCT00529282
13059|Portugal|NCT00529282
13060|Russian Federation|NCT00529282
13061|South Africa|NCT00529282
13062|Spain|NCT00529282
13063|Ukraine|NCT00529282
13064|United States|NCT00529373
13065|Colombia|NCT00529373
13567|Canada|NCT00631488
13568|United States|NCT00631657
13569|Argentina|NCT00631657
13570|Belgium|NCT00631657
13571|Canada|NCT00631657
13572|Chile|NCT00631657
13573|France|NCT00631657
13574|Germany|NCT00631657
13575|Hungary|NCT00631657
13576|Italy|NCT00631657
13577|Korea, Republic of|NCT00631657
13578|Mexico|NCT00631657
13579|Netherlands|NCT00631657
13580|Poland|NCT00631657
13581|Sweden|NCT00631657
13582|Taiwan|NCT00631657
13583|Thailand|NCT00631657
13584|United Kingdom|NCT00631657
13585|Peru|NCT00631917
13586|United States|NCT00632073
13587|Chile|NCT00632073
13588|Puerto Rico|NCT00632073
13589|United Kingdom|NCT00632125
11767|Lithuania|NCT00430352
11768|Israel|NCT00430612
11769|United States|NCT00430625
11770|Puerto Rico|NCT00430677
12085|Belgium|NCT00502242
12086|Spain|NCT00502242
12087|Italy|NCT00502242
12088|Egypt|NCT00502242
12089|Turkey|NCT00502242
12090|Taiwan|NCT00502593
12091|United Kingdom|NCT00502593
12092|China|NCT00502710
12093|Romania|NCT00502710
12094|Germany|NCT00502710
12095|Argentina|NCT00502775
12096|Sweden|NCT00503061
12097|China|NCT00503698
12098|Netherlands|NCT00503698
12099|Puerto Rico|NCT00503698
12100|United States|NCT00504231
12101|Canada|NCT00504270
12102|Argentina|NCT00504556
12103|Croatia|NCT00504556
12104|Czech Republic|NCT00504556
12105|Denmark|NCT00552929
12106|France|NCT00552929
12107|Netherlands|NCT00552929
12108|Portugal|NCT00553267
12109|Greece|NCT00553358
12110|Israel|NCT00553358
12111|Portugal|NCT00553358
13920|United States|NCT00690794
13921|Poland|NCT00691483
13922|United States|NCT00691522
13923|United States|NCT00691899
13924|United States|NCT00692458
13925|Puerto Rico|NCT00692458
13926|France|NCT00692640
13927|Australia|NCT00692913
13928|Belgium|NCT00692913
13929|Colombia|NCT00692913
13930|Germany|NCT00692913
13931|India|NCT00692913
13932|Jordan|NCT00692913
13933|Lebanon|NCT00692913
13934|Lithuania|NCT00692913
14031|Italy|NCT01133756
14032|Poland|NCT01133756
14033|Russian Federation|NCT01133756
14034|Ukraine|NCT01133756
14035|Slovakia|NCT01134107
14036|Spain|NCT01134393
14037|Belgium|NCT01134718
14038|Finland|NCT00770848
14039|France|NCT00770848
14040|Netherlands|NCT00770848
14041|Sweden|NCT00770848
14042|Brazil|NCT00770900
11998|Italy|NCT00638690
11999|Poland|NCT00638690
12000|United States|NCT00482729
12001|Puerto Rico|NCT00482729
12002|United States|NCT00482859
12003|Canada|NCT00482989
12004|Canada|NCT00483197
12005|United States|NCT00483704
12006|Italy|NCT00483704
12007|Spain|NCT00483704
12008|United Kingdom|NCT00483704
12009|Austria|NCT00483704
12010|Canada|NCT00483704
12011|Russian Federation|NCT00483704
12012|Denmark|NCT00483704
12013|France|NCT00483704
12014|Norway|NCT00483704
12015|Australia|NCT00483704
12016|Czech Republic|NCT00483704
12017|Germany|NCT00483704
12018|Sweden|NCT00483704
12113|Lebanon|NCT00553891
12114|United States|NCT00554112
12115|Former Serbia and Montenegro|NCT00554229
12116|Japan|NCT00554255
12117|Belgium|NCT00554866
12118|Germany|NCT00555022
12307|Bulgaria|NCT00977561
12308|United States|NCT00977795
12309|United States|NCT00978328
12310|Finland|NCT00978380
12311|Puerto Rico|NCT00978627
12312|United States|NCT00979459
12313|United States|NCT00979602
12314|Canada|NCT00979602
12315|Belgium|NCT00979602
12316|United States|NCT00980174
12317|Belgium|NCT00980174
12318|Canada|NCT00980174
12319|Denmark|NCT00980174
12320|El Salvador|NCT00514683
12321|Tunisia|NCT00514904
12322|Croatia|NCT00514917
12323|Finland|NCT00514917
12324|Ukraine|NCT00514917
12325|United States|NCT00515034
12326|Argentina|NCT00515034
12327|Brazil|NCT00515034
12328|France|NCT00515034
12329|Germany|NCT00515034
12330|Russian Federation|NCT00515034
12331|United States|NCT00515203
12332|Australia|NCT00515203
12333|Canada|NCT00515203
12490|Hong Kong|NCT00517790
12491|China|NCT00517790
12492|Spain|NCT00517790
12493|United Kingdom|NCT00517790
12494|Korea, Republic of|NCT00596817
12495|Norway|NCT00596817
12496|Poland|NCT00596817
12497|South Africa|NCT00596817
12498|Sweden|NCT00596817
12499|Taiwan|NCT00596817
12500|Thailand|NCT00596817
12501|Turkey|NCT00596817
12502|United Kingdom|NCT00596817
12503|Puerto Rico|NCT00596830
12504|Ireland|NCT00596830
12505|Italy|NCT00597168
12506|United States|NCT00597168
12507|Brazil|NCT00597168
12508|Bulgaria|NCT00597168
12509|Canada|NCT00597168
12510|Denmark|NCT00597168
12511|Germany|NCT00597168
12512|Hungary|NCT00597168
12513|Mexico|NCT00597168
12514|Romania|NCT00597168
12515|South Africa|NCT00597168
12516|Norway|NCT00597207
14043|United States|NCT00771030
14044|Canada|NCT00771030
14045|Mexico|NCT00771030
14046|United States|NCT00771316
14047|United Kingdom|NCT00771316
14048|Ukraine|NCT00771329
14049|Japan|NCT00771472
14050|United States|NCT00771524
14051|United States|NCT00771719
14052|Korea, Republic of|NCT00771719
14053|Spain|NCT00771719
14054|Former Yugoslavia|NCT00772538
14055|Germany|NCT00772655
14056|United States|NCT00578773
14057|United States|NCT00578955
14058|United States|NCT00579189
14059|United States|NCT00579384
14060|France|NCT00579384
14061|Austria|NCT00579657
14156|Spain|NCT00844233
14157|France|NCT00844428
14158|Hong Kong|NCT01135056
14159|Australia|NCT01135056
14160|Vietnam|NCT01135056
14161|Japan|NCT01135134
14162|Romania|NCT01136382
14163|United States|NCT01137565
12119|Mexico|NCT00555061
12120|Greece|NCT00638742
12121|Hungary|NCT00638911
12122|Poland|NCT00638911
12123|Romania|NCT00638911
12124|Russian Federation|NCT00638911
12125|New Zealand|NCT00726011
12126|United States|NCT00726661
12127|Canada|NCT00726765
12128|Italy|NCT00726765
12129|Russian Federation|NCT00726765
12130|Slovenia|NCT00726765
12131|Spain|NCT00726765
12132|United States|NCT00726765
12133|Austria|NCT00726765
12134|United States|NCT00726999
12135|United States|NCT00727090
12136|Germany|NCT00727298
12137|United States|NCT00727571
12138|United States|NCT00728026
12139|United States|NCT00728039
12140|India|NCT00728195
12141|United States|NCT00728416
12142|United States|NCT00728507
12143|United States|NCT00729183
12238|United States|NCT00739830
12334|Spain|NCT00515203
12335|United States|NCT00515463
12336|Canada|NCT00515463
12337|United States|NCT00515541
12338|Denmark|NCT00515593
12339|Germany|NCT00515866
12340|Puerto Rico|NCT00516139
12341|United Kingdom|NCT00516139
12342|Australia|NCT00516295
12343|Canada|NCT00516295
12344|Austria|NCT00516321
12345|Egypt|NCT00516321
12346|New Zealand|NCT00516321
12347|United States|NCT00516399
12348|United States|NCT00516737
12349|Germany|NCT00516737
12350|United States|NCT00517010
12351|United States|NCT00517049
12352|Australia|NCT00517049
12353|Belgium|NCT00517049
12354|Netherlands|NCT00517049
12355|Russian Federation|NCT00517049
12356|Spain|NCT00517049
12357|Switzerland|NCT00517049
12358|United Kingdom|NCT00517049
12359|Switzerland|NCT00517127
12517|Japan|NCT00598650
12518|Czech Republic|NCT00598780
12519|Italy|NCT00599027
12803|Australia|NCT00457418
12804|United States|NCT00457574
12805|Czech Republic|NCT00457626
12806|Lithuania|NCT00457626
12807|Slovakia|NCT00457626
12808|Montenegro|NCT00457691
12809|Former Serbia and Montenegro|NCT00457691
12810|Former Serbia and Montenegro|NCT00458276
12811|Netherlands|NCT00458276
12812|Poland|NCT00458302
12813|Israel|NCT00458341
12814|United States|NCT00458510
12815|Puerto Rico|NCT00459316
12816|United States|NCT00459485
12817|Denmark|NCT00459550
12818|Finland|NCT00459550
12819|Korea, Republic of|NCT00460226
12820|United States|NCT00460265
12821|Argentina|NCT00460265
12822|Korea, Democratic People's Republic of|NCT00523601
12823|Korea, Democratic People's Republic of|NCT00523679
12824|Korea, Democratic People's Republic of|NCT00523783
12825|Japan|NCT00523913
12826|Poland|NCT00523991
12827|United States|NCT00524056
12828|Netherlands|NCT00524329
12829|Ukraine|NCT00524576
12830|Belgium|NCT00524576
12831|Former Serbia and Montenegro|NCT00525213
12832|Austria|NCT00525512
12833|Poland|NCT00525512
13119|Japan|NCT00460317
13120|Korea, Republic of|NCT00460317
13121|Mexico|NCT00460317
13122|New Zealand|NCT00460317
13123|Philippines|NCT00460317
13124|Poland|NCT00460317
13125|Romania|NCT00460317
13126|Russian Federation|NCT00460317
13127|Singapore|NCT00460317
13128|Slovakia|NCT00460317
13129|Spain|NCT00460317
13130|Taiwan|NCT00460317
13131|Turkey|NCT00460317
13132|Ukraine|NCT00460317
13133|United Kingdom|NCT00460317
13134|Netherlands|NCT00460343
13135|Puerto Rico|NCT00460941
13136|Russian Federation|NCT00460941
13137|Brazil|NCT00527943
13138|Canada|NCT00527943
13139|Chile|NCT00527943
13140|China|NCT00527943
13141|Colombia|NCT00527943
13142|Czech Republic|NCT00527943
13143|Denmark|NCT00527943
13144|Finland|NCT00527943
13145|France|NCT00527943
13146|Germany|NCT00527943
13147|Hong Kong|NCT00527943
13148|Hungary|NCT00527943
13149|Israel|NCT00527943
13150|Italy|NCT00527943
13465|Switzerland|NCT00715013
13466|Sweden|NCT00715702
13467|United States|NCT00716053
13468|Israel|NCT00716053
13469|Netherlands|NCT00472290
13470|Poland|NCT00472290
13471|Spain|NCT00472290
13472|United Kingdom|NCT00472290
13473|Former Serbia and Montenegro|NCT00472303
13474|Netherlands|NCT00472706
13475|United States|NCT00473330
13476|United States|NCT00473382
13477|Australia|NCT00473434
13478|United States|NCT00473590
13479|Canada|NCT00473590
13480|United States|NCT00473694
13481|Gambia|NCT00473837
13482|United States|NCT00473889
13483|Australia|NCT00473889
13484|Canada|NCT00473889
13485|Denmark|NCT00473889
13486|Finland|NCT00473889
13487|Germany|NCT00473889
13488|India|NCT00473889
13489|Italy|NCT00473889
13490|Korea, Republic of|NCT00473889
13491|Malaysia|NCT00473889
13492|Mexico|NCT00473889
13493|Peru|NCT00473889
13494|Philippines|NCT00473889
13495|Russian Federation|NCT00473889
12520|Austria|NCT00701090
12521|Costa Rica|NCT00701090
12522|Ecuador|NCT00701090
12523|France|NCT00701090
12524|Germany|NCT00701090
12525|Guatemala|NCT00701090
12526|India|NCT00701090
12527|Italy|NCT00701090
12528|Germany|NCT00449930
12529|Ireland|NCT00449930
13178|Netherlands|NCT00744770
13179|United States|NCT00744809
13180|United States|NCT00744887
13181|Brazil|NCT00744926
13182|Serbia|NCT00744926
13590|United States|NCT00632203
13591|United States|NCT00632372
13592|New Zealand|NCT00632372
13593|Australia|NCT00632463
13594|New Zealand|NCT00632463
13595|Canada|NCT00632502
13596|France|NCT00632502
13597|Germany|NCT00632502
13598|Colombia|NCT00534976
13599|Estonia|NCT00534976
13600|Puerto Rico|NCT00534976
13601|Costa Rica|NCT00535132
13602|United States|NCT00535184
13603|United States|NCT00535236
13604|Brazil|NCT00535236
13605|Australia|NCT00535236
13606|Sweden|NCT00535236
13607|Canada|NCT00535236
13608|United States|NCT00535288
13609|United States|NCT00535314
13610|United States|NCT00535327
13611|United States|NCT00535405
12530|Chile|NCT00449930
12531|Estonia|NCT00449930
12532|Lithuania|NCT00449930
12533|Brazil|NCT00449930
12534|Denmark|NCT00449930
12535|Finland|NCT00449930
12536|Spain|NCT00449930
12537|United Kingdom|NCT00449930
12538|Japan|NCT00449956
12539|United States|NCT00450216
12540|Australia|NCT00450450
12541|Canada|NCT00450450
12542|Argentina|NCT00450580
12543|United States|NCT00450658
12544|Israel|NCT00450749
12545|France|NCT00450788
12546|Iran, Islamic Republic of|NCT00450788
12547|France|NCT00451100
12548|Italy|NCT00451100
12549|Spain|NCT00451100
12550|United Kingdom|NCT00451100
12551|Ireland|NCT00451178
12834|Canada|NCT00526019
12835|Former Serbia and Montenegro|NCT00526136
12836|United Kingdom|NCT00526331
12837|United States|NCT00526474
12838|Argentina|NCT00526474
12839|Australia|NCT00526474
12840|Austria|NCT00526474
12841|Belgium|NCT00526474
12842|Brazil|NCT00526474
12843|Canada|NCT00526474
12844|Chile|NCT00526474
12845|Colombia|NCT00526474
12846|Czech Republic|NCT00526474
12847|Denmark|NCT00526474
12848|Finland|NCT00526474
12849|France|NCT00526474
12850|Germany|NCT00526474
12851|Hong Kong|NCT00526474
12852|Hungary|NCT00526474
12853|Israel|NCT00526474
12854|Italy|NCT00526474
12855|Japan|NCT00526474
12856|Malaysia|NCT00526474
12857|Netherlands|NCT00526474
12858|New Zealand|NCT00526474
12859|Norway|NCT00526474
12860|Poland|NCT00526474
12861|Portugal|NCT00526474
12862|Puerto Rico|NCT00526474
12863|Singapore|NCT00526474
12864|South Africa|NCT00526474
12865|Spain|NCT00526474
13151|Japan|NCT00527943
13152|Korea, Republic of|NCT00527943
13153|Malaysia|NCT00527943
13154|Netherlands|NCT00527943
13155|Norway|NCT00527943
13156|Peru|NCT00527943
13157|Poland|NCT00527943
13158|Portugal|NCT00527943
13159|Portugal|NCT00619359
13160|Denmark|NCT00619359
13161|Netherlands|NCT00619359
13162|Venezuela|NCT00619359
13163|United States|NCT00619411
13164|Australia|NCT00620035
13165|France|NCT00620035
13166|Germany|NCT00620035
13167|Norway|NCT00620035
13168|Sweden|NCT00620035
13169|United Kingdom|NCT00620035
13170|Canada|NCT00620074
13171|United Kingdom|NCT00620100
13172|Japan|NCT00620113
13173|France|NCT00620464
13174|Netherlands|NCT00620464
13175|Taiwan|NCT00744731
13176|Thailand|NCT00744731
13177|Ukraine|NCT00744731
13612|Austria|NCT00535405
13613|Bulgaria|NCT00535405
13614|Italy|NCT00535405
13615|Puerto Rico|NCT00535405
13616|Lithuania|NCT00535405
13617|Poland|NCT00535405
13618|Russian Federation|NCT00535405
13619|Colombia|NCT00535405
13620|Croatia|NCT00535405
12552|Austria|NCT00451217
12553|Belgium|NCT00451217
12554|Germany|NCT00451217
12555|Italy|NCT00451217
12556|Spain|NCT00451217
12557|Sweden|NCT00451217
12558|United Kingdom|NCT00451217
12559|Poland|NCT00451256
12560|Austria|NCT00451295
12561|Former Serbia and Montenegro|NCT00451295
12562|Italy|NCT00451451
12563|Australia|NCT00451451
12564|Lithuania|NCT00451451
12565|Kazakhstan|NCT00451451
12566|Russian Federation|NCT00451451
12567|Former Serbia and Montenegro|NCT00451906
12568|Jordan|NCT00451906
12569|Greece|NCT00451906
12570|United States|NCT00452127
12571|Malaysia|NCT00452348
12572|Singapore|NCT00452348
12573|Netherlands|NCT00452530
12574|Taiwan|NCT00452530
12575|Thailand|NCT00452530
12576|Former Serbia and Montenegro|NCT00452569
12577|Malaysia|NCT00452699
12578|Singapore|NCT00452699
12579|United States|NCT00453063
12580|United States|NCT00453362
12581|Australia|NCT00453362
12582|Brazil|NCT00453388
12866|Sweden|NCT00526474
12867|Switzerland|NCT00526474
12868|United Kingdom|NCT00526474
12869|United States|NCT00526565
12870|United States|NCT00527072
12871|Canada|NCT00527072
12872|United States|NCT00527163
12873|United States|NCT00527592
12874|Argentina|NCT00527605
12875|United States|NCT00527943
12876|Argentina|NCT00527943
12877|Australia|NCT00527943
12878|Austria|NCT00527943
12879|Belgium|NCT00527943
12880|Sweden|NCT00614393
12881|Taiwan|NCT00614393
12882|United Kingdom|NCT00614393
12883|Finland|NCT00614393
12884|Australia|NCT00614393
12885|United States|NCT00614523
