RSLTS_BASELINE_ID|NCT_ID|POPULATION
8684|NCT00508027|42 subjects started the study; of these,12 were withdrawn from the study and 30 completed the study: dose level 1 (n=16); dose level 2 (n=12), dose level 3 (n=2). Only those participants who completed the study were included in the final analyses (n=30).
8685|NCT00508118|
8686|NCT00508157|
8687|NCT00880360|
8688|NCT00880425|
8689|NCT00880542|
8690|NCT00880568|
7316|NCT00635817|
7317|NCT00635830|
7318|NCT00635882|
7319|NCT00636077|
7320|NCT00636155|
7321|NCT00636168|All participants randomized to a study arm (Intent to treat population) were analyzed in the arm to which they were allocated by randomization.
7322|NCT00636194|
7323|NCT00636207|
7324|NCT00636220|
7815|NCT00612807|
7816|NCT00613015|
7817|NCT00613028|
7818|NCT00613080|All eligible patients.
7819|NCT00613106|
7820|NCT00613301|Data Set for Safety Analysis
7821|NCT00613314|The figure was based on the ITT (intention to treat) population which was reported in the PMS report. The total ITT population is 14, 161.
7822|NCT00613327|Intent-to-treat (ITT) population included all participants who received study drug at least once and had data for efficacy evaluation (goal achievement in treatment) available.
7823|NCT00613366|
7824|NCT00613379|
7825|NCT00613405|
7826|NCT00613509|
7827|NCT00613574|
8283|NCT00515697|Intent-to-treat population: participants who received any quantity of ramucirumab.
8284|NCT00515827|
8285|NCT00516048|
8286|NCT00516074|
8287|NCT00537199|
8288|NCT00537238|
8289|NCT00537277|
8290|NCT00537303|
8291|NCT00537316|
8292|NCT00537329|
8293|NCT00537381|
7670|NCT00609622|
7671|NCT00609674|
7672|NCT00609739|
7673|NCT00609765|
7674|NCT00609869|29 participants were enrolled. 4 Mantle Cell participants were not evaluated due to their low enrollment. 7 participants received less than 3 cycles of the combination regimen and were withdrawn.
7675|NCT00609973|
7676|NCT00609986|The intent-to-treat anaylsis consisted only of the 93 participants that underwent a renal transplant.
7677|NCT00610155|
7678|NCT00610207|
7679|NCT00610311|
7680|NCT00610441|
7681|NCT00610532|
7682|NCT00610649|
7683|NCT00610675|Participants treated with Esmirtazapine in Follow up trial P05708
8140|NCT00632281|
8141|NCT00632424|
8142|NCT00632463|
8143|NCT00632619|
8144|NCT00632736|
8145|NCT01018394|
8146|NCT01018420|
8147|NCT01018680|
8148|NCT01018732|
8149|NCT01018810|
8150|NCT01018862|
11493|NCT00803270|
11494|NCT00803283|
11495|NCT00803361|
11496|NCT00803400|
11497|NCT00803413|
11498|NCT00803517|
14109|NCT01294917|
14110|NCT01295281|
14111|NCT01295879|
14112|NCT01295905|
14113|NCT01296412|
14114|NCT01296646|
14115|NCT01296698|
14116|NCT01296841|
14117|NCT01297062|
14118|NCT01297257|
14119|NCT01697969|This analysis population includes all participants exposed to the test product.
14120|NCT01698502|
14121|NCT01698814|This reporting group includes all randomized subjects who received study medication.
14122|NCT01699022|
14123|NCT01699373|
14124|NCT01699763|
14125|NCT01699815|
14126|NCT01700517|
14127|NCT01701375|
14280|NCT02043145|Baseline measures were based on the Safety population that included all participants treated with BOTOX® as prescribed. Participants previously treated with survey drug (BOTOX®) were excluded.
14281|NCT02046772|
14282|NCT02055404|The analysis population includes all enrolled participants.
14283|NCT02055430|the double J arm contains 90 ureterorenal units
14284|NCT02056834|
14285|NCT02058290|122 subjects were enrolled.  Of these, 105 subjects received study drug: 67 subjects received IV morphine sulfate or sponsor-approved equivalent and 38 subjects received EXPAREL.
14286|NCT02061683|
14287|NCT02062177|
14288|NCT02064231|
14289|NCT02072421|
14290|NCT02075632|
14291|NCT02079519|Intent-to-treat population: All participants who received at least 1 dose of study drug.
14292|NCT02080780|
14293|NCT02081183|No baseline analysis was performed because the study was terminated early.
14294|NCT02083107|
14295|NCT02083263|
14296|NCT02085720|
14297|NCT02087670|
14298|NCT02087774|Both groups were located in a rural, eastern state within 75 miles from one another
14299|NCT02090855|This study is to assess the images taken previously from another study, GE-067-007. No drug was administered.
14300|NCT02092311|
14301|NCT02092857|
14302|NCT02092961|
14460|NCT01272284|
14461|NCT01272583|
14462|NCT01272661|
14463|NCT01272869|
14464|NCT01272882|
14056|NCT01471171|
14057|NCT01471197|Randomized participants who received at least one dose of either study medication.
14058|NCT01471379|The study was terminated early resulting in a small number of subjects enrolled leaving the ability to analyze only certain categories.
14059|NCT01471626|
14060|NCT01472380|
14061|NCT01472822|
14062|NCT01472835|
14063|NCT01472874|
14064|NCT01472939|Safety Analysis Set was used which consisted of all randomized subjects who took at least 1 dose of investigational product.  Three subjects did not receive investigational product, therefore n=477.
14065|NCT01473160|
14066|NCT01473381|Safety population: All randomized participants who received at least 1 dose of double-blind investigational product (placebo, vilazodone, or citalopram).
14067|NCT01473394|Safety population: All randomized participants who received at least 1 dose of double-blind investigational product.
14068|NCT01473745|Taiwanese Class III patients
14069|NCT01473836|
14070|NCT01473953|
14071|NCT01474213|
14072|NCT01474317|
14073|NCT01474538|All randomized participants who received at least 1 dose of study drug.
14128|NCT01701414|It was determined that a sample size of 17 in each arm would provide 80% power to detect at least a 33% PID. Sample size was inflated by 10% to account for attrition, missing data, and protocol violations, for a total of 19 subjects in each arm.
14129|NCT01701622|
14130|NCT01702298|All participants enrolled
14131|NCT01702311|16 subjects were not included in the data analysis for bedtime supplementation arm 13 subjects were not included in the data analysis for no bedtime supplementation arm
14132|NCT01702363|
14133|NCT01702454|
14134|NCT01702532|
14135|NCT01703000|Single arm with investigational NG PROMUS Everolimus Eluting Coronary Stent System
N=100 patients, N=119 Lesions, N=127 Stents
14515|NCT01997892|The Primary Analysis Set included all participants who received at least one dose of darbepoetin alfa who completed 26 weeks post-switch on darbepoetin alfa, did not receive another erythropoiesis stimulating agent during this period and had at least one hemoglobin value per month recorded for a minimum of any 4 months post-switch.
14516|NCT01998360|
14517|NCT01998880|Baseline measures are based on the participants who were included in the Stage 1b analysis.
14136|NCT01705899|
14137|NCT01706159|The demographics and baseline characteristics are presented for the Full analysis set (FAS) which included all randomised and treated subjects.
14138|NCT01706328|
14139|NCT01706588|
14140|NCT01706770|
14141|NCT01707095|
14142|NCT01707238|All subjects assigned as overall study population wore both sets of lenses. Study population was randomized to wear either stenfilcon A followed by etafilcon A or etafilcon A followed by stenfilcon A.
14143|NCT01707654|
14144|NCT01708057|
14145|NCT01708317|
14303|NCT01759602|
14304|NCT01815671|
14305|NCT01816243|The demographics was reported for only 38 participants who were eligible for the study.
14306|NCT01816451|
14307|NCT01817764|
14308|NCT01817790|
14309|NCT01819415|
14310|NCT01819935|Full analysis set (FAS) included all participants who were admitted to veterans affairs hospitals between 1 January 2001 and 30 September 2010 (3559 days) with an ICD-9 code for MRSA and pneumonia.
14311|NCT01820559|
14312|NCT01820585|
14313|NCT01821534|
14314|NCT01821807|
14315|NCT01821859|
14316|NCT01822665|
14317|NCT01822678|Demographic characteristics of patients (Safety population)
14318|NCT01822899|
14319|NCT01823289|
14320|NCT01823536|Analysis was done on the all enrolled population.
14321|NCT01823614|The overall number of naive patients should be more than number of treatment-experienced patients.
14322|NCT01823653|Intent to Treat Cohort
14323|NCT01824446|
14324|NCT01824498|
14325|NCT01824602|
14074|NCT01474915|
14075|NCT01475097|
14076|NCT01475175|
14077|NCT01475474|
14078|NCT01475734|
14079|NCT01475851|
14080|NCT01475955|
14081|NCT01476202|
14082|NCT01476696|All enrolled participants.
14465|NCT01272908|Intent-to-Treat (ITT) Population: all participants who recieved any amount of infused medication whether or not they completed any further assessment.
14466|NCT01272921|
14467|NCT01272934|
14468|NCT01272947|
14469|NCT01273038|
14470|NCT01273064|
14471|NCT01273181|
14472|NCT01321710|
14473|NCT01321723|
14474|NCT01321749|
14475|NCT01322360|
14476|NCT01322594|
14477|NCT01322633|Analysis population included all participants who met the inclusion criteria.
14478|NCT01322945|
14479|NCT01323140|
14480|NCT01323192|
10997|NCT00683800|
10998|NCT00683826|
10999|NCT00683904|
11000|NCT00683917|Study prematurely terminated
11001|NCT00683930|
11002|NCT00684021|
11003|NCT00684060|
11004|NCT00684073|
11005|NCT00684138|
11006|NCT00684177|
11007|NCT00684203|
11008|NCT00684242|
11009|NCT00764868|
11010|NCT00764881|
11441|NCT00866606|
11442|NCT00866697|
11443|NCT00866788|
11444|NCT00866814|
11445|NCT00867009|
11446|NCT00867035|
11447|NCT00867139|
11448|NCT00867165|
11449|NCT00867451|
11450|NCT00867490|
11451|NCT00867503|
11452|NCT00867659|
14146|NCT01708915|Patients from Treated Set (TS): Patients who were randomised and who used at least 1 dose of study medication.
14147|NCT01708967|
14148|NCT01709422|
14149|NCT01710020|
14150|NCT01710033|
14151|NCT01743027|This analysis population includes all randomized participants.
14152|NCT01745055|
14153|NCT01747330|
14154|NCT01747343|
14155|NCT01747928|
14156|NCT01748071|
14157|NCT01748890|
14158|NCT01749982|
14159|NCT01750242|Per protocol
14160|NCT01751113|
14161|NCT01751178|
14162|NCT01751867|Number of participants who received at least 1 dose of study medication (treated participants) were analyzed for Baseline characteristics
14163|NCT01754766|
14164|NCT01755026|
14165|NCT01755637|
14166|NCT01756274|Of 217 blood samples 211(217-6) were included in data analysis.  Two samples could not be used because they had been taken from sources that had not been specified in the protocol.  Four samples had no reference method results due to laboratory errors.
14167|NCT01756976|
14168|NCT01757704|Only participants that did not fulfill intraoperative exclusion criteria continued throughout the study according to the study protocol and were included in baseline data analysis.
14169|NCT01759160|
14326|NCT01825837|The study was comprised of 2 sequential parts. Part I followed an open-label design in which all participants received open-label treatment with BIA 2-093 900 mg once daily for 2 weeks. Part II followed a double-blind, parallel-group design in which participants who completed part I. 17 patients did not complete part I.
14327|NCT01826370|Safety analysis set which consisted of all patients who have taken at least one dose of linagliptin and participated in the follow-up visit, thus, having a baseline and end-point evaluation.
14328|NCT01829230|Baseline summary was conducted on all randomized subjects in the study.
14329|NCT01829243|Baseline information is presented for subjects who completed the study.
14330|NCT01829919|24
14331|NCT01830699|Prior to starting the trial, we anticipated having to recruit 150 subjects total (75 in each arm).  At our first analysis of the data, the effect size of both the rilonacept and triamcinolone were larger than expected, and a re-calculated 'n' was 29 for an alpha of 0.05 and power of 1.0000 (effect size 1.1).
14332|NCT01830933|Number of participants who completed follow-up.
14333|NCT01832155|
14334|NCT01963767|Description is limited to persons who completed the entire study.  The eight subjects who did not complete the study are excluded from this table.
14335|NCT01267227|
14336|NCT01267929|
14337|NCT01268111|
14338|NCT01268267|
14339|NCT01268488|
14340|NCT01268501|
14341|NCT01268683|
14342|NCT01268891|Age and Gender: all-patients-treated set (APTS) – all patients in the APRS who took at least one dose of investigational medicinal product (IMP).
Study-specific Characteristics: full-analysis set (FAS) – all patients in the APTS who had at least one valid post-baseline assessment of total daily OFF time (at least one valid post-baseline diary).
14343|NCT01269125|
14344|NCT01269710|
14345|NCT01270126|
14346|NCT01270139|
14481|NCT01323478|Age and Gender: all-patients-treated set (APTS) – all patients who took at least one dose of Vortioxetine.
Study Specific Characteristics: full-analysis set (FAS) – all 71 patients in the APTS who had at least one valid post-Baseline assessment of the MADRS total score in present study, 13267B.
14482|NCT01323595|
14483|NCT01323621|
14484|NCT01323634|
14485|NCT01323660|
14486|NCT01323673|
14487|NCT01323920|
14488|NCT01323998|
14489|NCT01324128|For baseline characteristics, data from All Randomised patients was used.
14490|NCT01324310|
14491|NCT01324323|
14492|NCT01735201|
14083|NCT01476722|
14084|NCT01476748|
14085|NCT01477450|
14086|NCT01477710|
14087|NCT01477892|
14088|NCT01478009|
14089|NCT01292486|
14090|NCT01292538|
14091|NCT01292642|
14092|NCT01292837|The Baseline Analysis Population refers to the Safety Set. The Safety Set was a subset of the Enrolled Set  and consisted of all subjects taking at least 1 dose of the study medication.
14093|NCT01293006|
14094|NCT01293240|
11453|NCT00868101|
11454|NCT00868231|
11455|NCT00868296|
11456|NCT00868309|
11457|NCT00907907|
11458|NCT00908115|
11459|NCT00908128|
11460|NCT00908141|
11461|NCT00908232|
11462|NCT00908310|The 202 subjects that received contrast media were evaluated for safety.
11463|NCT00908375|
11464|NCT00908388|
11465|NCT00908596|
11466|NCT00908648|
11467|NCT00908687|safety population: all subjects with signed Informed Consent who have received investigational product
11468|NCT00908895|
11469|NCT00908908|
11470|NCT00908960|
11930|NCT00812006|
11931|NCT00812110|
11932|NCT00812253|Baseline population consists of patients with available study data.
11933|NCT00812331|
